Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
MyList,Reactome Gene Sets,6,R-MMU-5607764,CLEC7A (Dectin-1) signaling,,-28,13,20,20638,88,621,34,5.5,0.91,12313|12314|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|19698|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66413|66589|70247|93765|228769,Calm1|Calm2|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Relb|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Psmf1,-25
MyList,Reactome Gene Sets,6,R-MMU-8932339,ROS sensing by NFE2L2,,-28,18,21,20638,53,621,28,4.5,0.83,16912|16913|17463|18024|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Nfe2l2|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-25
MyList,Reactome Gene Sets,6,R-MMU-2871837,FCERI mediated NF-kB activation,,-28,14,20,20638,76,621,32,5.2,0.89,14127|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66413|66589|70247|93765|228769,Fcer1g|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Psmf1,-25
MyList,Reactome Gene Sets,6,R-MMU-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,,-28,17,21,20638,54,621,28,4.5,0.83,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-25
MyList,Reactome Gene Sets,6,R-MMU-5621481,C-type lectin receptors (CLRs),,-28,11,19,20638,106,621,36,5.8,0.94,12313|12314|14127|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|19698|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|56620|59029|66413|66589|70247|93765|228769,Calm1|Calm2|Fcer1g|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Relb|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Clec4n|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Psmf1,-25
MyList,Reactome Gene Sets,6,R-MMU-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,,-28,15,20,20638,66,621,30,4.8,0.86,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66105|66413|67673|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Ube2d3|Psmd6|Elob|Psmd1|Psmf1,-25
MyList,Reactome Gene Sets,6,R-MMU-9707587,Regulation of HMOX1 expression and activity,,-27,16,20,20638,61,621,29,4.7,0.85,16912|16913|17463|18024|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Nfe2l2|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-446652,Interleukin-1 family signaling,,-27,11,18,20638,108,621,36,5.8,0.94,12362|16181|16912|16913|17463|18036|18412|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|66589|69146|70247|93765|108960|228769,Casp1|Il1rn|Psmb9|Psmb8|Psmd7|Nfkbib|Sqstm1|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Ube2v1|Gsdmd|Psmd1|Ube2n|Irak2|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,,-27,17,21,20638,56,621,28,4.5,0.83,15481|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Hspa8|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-5610780,Degradation of GLI1 by the proteasome,,-27,17,21,20638,56,621,28,4.5,0.83,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-5610785,GLI3 is processed to GLI3R by the proteasome,,-27,16,20,20638,57,621,28,4.5,0.83,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-9020702,Interleukin-1 signaling,,-27,12,19,20638,95,621,34,5.5,0.91,16181|16912|16913|17463|18036|18412|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|66589|70247|93765|108960|228769,Il1rn|Psmb9|Psmb8|Psmd7|Nfkbib|Sqstm1|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Irak2|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-1168372,Downstream signaling events of B Cell Receptor (BCR),,-27,14,19,20638,75,621,31,5,0.87,12313|12314|16912|16913|17463|18036|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Calm1|Calm2|Psmb9|Psmb8|Psmd7|Nfkbib|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-349425,Autodegradation of the E3 ubiquitin ligase COP1,,-27,17,21,20638,52,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,,-27,17,21,20638,52,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-69613,p53-Independent G1/S DNA damage checkpoint,,-27,17,21,20638,52,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-69610,p53-Independent DNA Damage Response,,-27,17,21,20638,52,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-1169091,Activation of NF-kappaB in B cells,,-27,15,20,20638,63,621,29,4.7,0.85,16912|16913|17463|18036|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Nfkbib|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-1234174,Cellular response to hypoxia,,-27,14,20,20638,70,621,30,4.8,0.86,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66105|66413|67673|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Ube2d3|Psmd6|Elob|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-8941858,Regulation of RUNX3 expression and activity,,-27,17,20,20638,53,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-69202,Cyclin E associated events during G1/S transition ,,-26,14,19,20638,71,621,30,4.8,0.86,12443|12567|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Ccnd1|Cdk4|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-1236978,Cross-presentation of soluble exogenous antigens (endosomes),,-26,18,21,20638,49,621,26,4.2,0.8,14129|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Fcgr1|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-24
MyList,Reactome Gene Sets,6,R-MMU-4641257,Degradation of AXIN,,-26,16,20,20638,55,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-23
MyList,Reactome Gene Sets,6,R-MMU-69656,Cyclin A:Cdk2-associated events at S phase entry,,-26,14,19,20638,73,621,30,4.8,0.86,12443|12567|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Ccnd1|Cdk4|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-23
MyList,Reactome Gene Sets,6,R-MMU-69541,Stabilization of p53,,-26,16,20,20638,56,621,27,4.3,0.82,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-23
MyList,Reactome Gene Sets,6,R-MMU-8948751,Regulation of PTEN stability and activity,,-26,14,19,20638,68,621,29,4.7,0.85,13001|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56424|59029|66413|70247|228769,Csnk2b|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Stub1|Psmd14|Psmd6|Psmd1|Psmf1,-23
MyList,Reactome Gene Sets,6,R-MMU-5358346,Hedgehog ligand biogenesis,,-26,15,19,20638,62,621,28,4.5,0.83,16912|16913|17463|18453|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|P4hb|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-23
