_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-26.438154129842847,R-MMU-5607764,M1,1,0,Reactome Gene Sets,6,CLEC7A (Dectin-1) signaling,,-26.438154129842847,11.246505962302859,18.168324000365278,20638,88,709,34,4.795486600846262,0.8024574107797093,12313|12314|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|19698|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66413|66589|70247|93765|228769,Calm1|Calm2|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Relb|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Psmf1,-23.236051963397504,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-26.33492654231657,R-MMU-2871837,M1,1,0,Reactome Gene Sets,6,FCERI mediated NF-kB activation,,-26.33492654231657,12.256254175636553,18.5426438173628,20638,76,709,32,4.513399153737659,0.7796505161262437,14127|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66413|66589|70247|93765|228769,Fcer1g|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Psmf1,-23.176661403889277,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-26.311816780704003,R-MMU-8854050,M1,1,0,Reactome Gene Sets,6,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,,-26.311816780704003,15.093350049626496,19.559145546672056,20638,54,709,28,3.9492242595204514,0.7314475993194287,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-23.176661403889277,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.94678023888164,R-MMU-1234176,M1,1,0,Reactome Gene Sets,6,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,,-25.94678023888164,13.231183485062187,18.771796491280586,20638,66,709,30,4.231311706629055,0.7560076005620215,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66105|66413|67673|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Ube2d3|Psmd6|Elob|Psmd1|Psmf1,-22.841588085444357,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.811927074232266,R-MMU-9707587,M1,1,0,Reactome Gene Sets,6,Regulation of HMOX1 expression and activity,,-25.811927074232266,13.838516497491272,18.940540942642663,20638,61,709,29,4.090267983074753,0.7438478336494483,16912|16913|17463|18024|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Nfe2l2|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.734763644395223,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.729954871378858,R-MMU-450408,M1,1,0,Reactome Gene Sets,6,AUF1 (hnRNP D0) binds and destabilizes mRNA,,-25.729954871378858,14.554301833568406,19.15715553085946,20638,56,709,28,3.9492242595204514,0.7314475993194287,15481|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Hspa8|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.703943963989197,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.729954871378858,R-MMU-5610780,M1,1,0,Reactome Gene Sets,6,Degradation of GLI1 by the proteasome,,-25.729954871378858,14.554301833568406,19.15715553085946,20638,56,709,28,3.9492242595204514,0.7314475993194287,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.703943963989197,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.656367115833987,R-MMU-5621481,M1,1,0,Reactome Gene Sets,6,C-type lectin receptors (CLRs),,-25.656367115833987,9.885940868084202,17.29993095405568,20638,106,709,36,5.077574047954866,0.8244976643785089,12313|12314|14127|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|19698|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|56620|59029|66413|66589|70247|93765|228769,Calm1|Calm2|Fcer1g|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Relb|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Clec4n|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Psmf1,-22.65383730429385,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.45056163121293,R-MMU-5610785,M1,1,0,Reactome Gene Sets,6,GLI3 is processed to GLI3R by the proteasome,,-25.45056163121293,14.298963204909311,18.963811161384537,20638,57,709,28,3.9492242595204514,0.7314475993194287,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.510922912583467,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.41199508336483,R-MMU-349425,M1,1,0,Reactome Gene Sets,6,Autodegradation of the E3 ubiquitin ligase COP1,,-25.41199508336483,15.114082673321036,19.220823498605718,20638,52,709,27,3.8081805359661494,0.7187944524570843,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.510922912583467,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.41199508336483,R-MMU-69601,M1,1,0,Reactome Gene Sets,6,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,,-25.41199508336483,15.114082673321036,19.220823498605718,20638,52,709,27,3.8081805359661494,0.7187944524570843,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.510922912583467,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.41199508336483,R-MMU-69610,M1,1,0,Reactome Gene Sets,6,p53-Independent DNA Damage Response,,-25.41199508336483,15.114082673321036,19.220823498605718,20638,52,709,27,3.8081805359661494,0.7187944524570843,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.510922912583467,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.41199508336483,R-MMU-69613,M1,1,0,Reactome Gene Sets,6,p53-Independent G1/S DNA damage checkpoint,,-25.41199508336483,15.114082673321036,19.220823498605718,20638,52,709,27,3.8081805359661494,0.7187944524570843,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.510922912583467,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.330249372093178,R-MMU-446652,M1,1,0,Reactome Gene Sets,6,Interleukin-1 family signaling,,-25.330249372093178,9.702867889045605,17.103438882190172,20638,108,709,36,5.077574047954866,0.8244976643785089,12362|16181|16912|16913|17463|18036|18412|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|66589|69146|70247|93765|108960|228769,Casp1|Il1rn|Psmb9|Psmb8|Psmd7|Nfkbib|Sqstm1|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Ube2v1|Gsdmd|Psmd1|Ube2n|Irak2|Psmf1,-22.44690596827225,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.298351521936603,R-MMU-1169091,M1,1,0,Reactome Gene Sets,6,Activation of NF-kappaB in B cells,,-25.298351521936603,13.39919851344393,18.590780022939022,20638,63,709,29,4.090267983074753,0.7438478336494483,16912|16913|17463|18036|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Nfkbib|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.432041457414456,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.228060535167216,R-MMU-1168372,M1,1,0,Reactome Gene Sets,6,Downstream signaling events of B Cell Receptor (BCR),,-25.228060535167216,12.03155618241655,18.052103763204837,20638,75,709,31,4.372355430183357,0.767938323042846,12313|12314|16912|16913|17463|18036|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Calm1|Calm2|Psmb9|Psmb8|Psmd7|Nfkbib|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.378140886833236,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.13297362467091,R-MMU-9020702,M1,1,0,Reactome Gene Sets,6,Interleukin-1 signaling,,-25.13297362467091,10.41781604929107,17.35336570183821,20638,95,709,34,4.795486600846262,0.8024574107797093,16181|16912|16913|17463|18036|18412|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|21402|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|66589|70247|93765|108960|228769,Il1rn|Psmb9|Psmb8|Psmd7|Nfkbib|Sqstm1|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Skp1|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Ube2v1|Psmd1|Ube2n|Irak2|Psmf1,-22.298848243520165,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.11677690588725,R-MMU-8941858,M1,1,0,Reactome Gene Sets,6,Regulation of RUNX3 expression and activity,,-25.11677690588725,14.828911302126299,19.01315270735107,20638,53,709,27,3.8081805359661494,0.7187944524570843,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.29789149129324,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-25.00167669222552,R-MMU-1234174,M1,1,0,Reactome Gene Sets,6,Cellular response to hypoxia,,-25.00167669222552,12.475115857344347,18.139015559072593,20638,70,709,30,4.231311706629055,0.7560076005620215,16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|22187|22190|23996|23997|26440|26441|26442|26445|26446|53380|56550|59029|66105|66413|67673|70247|228769,Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Ubb|Ubc|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Ube2d2a|Psmd14|Ube2d3|Psmd6|Elob|Psmd1|Psmf1,-22.197514534452218,0,1,0,0,-31.77059915444601,20.791859762240584,
1,-24.817158027071244,R-MMU-1236978,M1,1,0,Reactome Gene Sets,6,Cross-presentation of soluble exogenous antigens (endosomes),,-24.817158027071244,15.445381537664431,19.094710416694543,20638,49,709,26,3.6671368124118477,0.7058747924552554,14129|16912|16913|17463|19166|19167|19171|19173|19175|19181|19182|19184|19186|19188|23996|23997|26440|26441|26442|26445|26446|53380|59029|66413|70247|228769,Fcgr1|Psmb9|Psmb8|Psmd7|Psma2|Psma3|Psmb10|Psmb5|Psmb6|Psmc2|Psmc3|Psmc5|Psme1|Psme2|Psmc4|Psmd13|Psma1|Psma4|Psma5|Psmb2|Psmb3|Psmd10|Psmd14|Psmd6|Psmd1|Psmf1,-22.02723630841255,0,1,0,0,-31.77059915444601,20.791859762240584,
