_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-24.968744255215416,ko03010,M1,1,0,KEGG Pathway,24,Ribosome,,-24.968744255215416,9.2372171990366,16.804693193920215,18969,129,589,37,6.281833616298812,0.9997639178431503,19933|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|26451|27370|54127|54217|56040|57808|65019|66475|66481|66483|66489|67186|67248|67281|67671|67941|67945|68052|68436|75617|78294|110954|114641|268449|319195,Rpl21|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Rpl27a|Rps26|Rps28|Rpl36|Rplp1|Rpl35a|Rpl23|Rps23|Rps21|Rpl36al|Rpl35|Rplp2|Rpl39|Rpl37|Rpl38|Rps27l|Rpl41|Rps13|Rpl34|Rps25|Rps27a|Rpl10|Rpl31|Rpl23a|Rpl17,-21.76589281565766,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-24.968744255215416,mmu03010,M1,1,0,KEGG Pathway,24,Ribosome,,-24.968744255215416,9.2372171990366,16.804693193920215,18969,129,589,37,6.281833616298812,0.9997639178431503,19933|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|26451|27370|54127|54217|56040|57808|65019|66475|66481|66483|66489|67186|67248|67281|67671|67941|67945|68052|68436|75617|78294|110954|114641|268449|319195,Rpl21|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Rpl27a|Rps26|Rps28|Rpl36|Rplp1|Rpl35a|Rpl23|Rps23|Rps21|Rpl36al|Rpl35|Rplp2|Rpl39|Rpl37|Rpl38|Rps27l|Rpl41|Rps13|Rpl34|Rps25|Rps27a|Rpl10|Rpl31|Rpl23a|Rpl17,-21.76589281565766,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-21.007797364070683,R-MMU-72766,M1,1,0,Reactome Gene Sets,6,Translation,,-21.007797364070683,6.233309600744837,13.879638736521278,18969,217,589,42,7.130730050933786,1.060340540193771,13669|13681|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|26451|27370|27979|54127|56040|57808|65019|66475|66481|66483|66489|67160|67186|67204|67248|67281|67671|67895|67941|68052|68436|68836|75617|78294|78655|110954|114641|225363|268449,Eif3a|Eif4a1|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Rpl27a|Rps26|Eif3b|Rps28|Rplp1|Rpl35a|Rpl23|Rps23|Rps21|Rpl36al|Rpl35|Eef1g|Rplp2|Eif2s2|Rpl39|Rpl37|Rpl38|Ppa1|Rps27l|Rps13|Rpl34|Mrpl52|Rps25|Rps27a|Eif3j1|Rpl10|Rpl31|Etf1|Rpl23a,-17.901855937520985,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-20.1714314052303,R-MMU-8953854,M1,1,0,Reactome Gene Sets,6,Metabolism of RNA,,-20.1714314052303,3.8410149374620333,12.046904572679665,18969,545,589,65,11.03565365025467,1.291068780831277,13681|14113|15381|16549|17164|17749|18521|19052|19172|19704|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|21681|26451|27370|30877|54127|56040|56086|56200|57808|59013|60365|65019|66441|66475|66481|66483|66489|66491|67186|67248|67281|67671|67941|67996|68011|68052|68436|69878|70640|75617|76936|77134|78294|101943|108014|110954|114641|214290|225363|228410|229279|234699|268449|621823,Eif4a1|Fbl|Hnrnpc|Khsrp|Mapkapk2|Polr2k|Pcbp2|Ppp2ca|Psmb4|Upf1|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Alyref|Rpl27a|Rps26|Gnl3|Rps28|Rplp1|Set|Ddx21|Rpl35a|Hnrnph1|Rbm8a|Rpl23|Magohb|Rps23|Rps21|Rpl36al|Rpl35|Polr2l|Rplp2|Rpl39|Rpl37|Rpl38|Rps27l|Srsf6|Snrpg|Rps13|Rpl34|Snrpf|Dcp2|Rps25|Hnrnpm|Hnrnpa0|Rps27a|Sf3b3|Srsf9|Rpl10|Rpl31|Tut7|Etf1|Cstf3|Hnrnpa3|Edc4|Rpl23a|Psme2b,-17.119847641003194,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-19.617682183277765,R-MMU-6791226,M1,1,0,Reactome Gene Sets,6,Major pathway of rRNA processing in the nucleolus and cytosol,,-19.617682183277765,6.901164200824643,13.753002743532932,18969,168,589,36,6.112054329371817,0.9870539114602674,14113|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|26451|27370|30877|54127|56040|56200|57808|65019|66475|66481|66483|66489|67186|67248|67281|67671|67941|68052|68436|75617|78294|110954|114641|268449,Fbl|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Rpl27a|Rps26|Gnl3|Rps28|Rplp1|Ddx21|Rpl35a|Rpl23|Rps23|Rps21|Rpl36al|Rpl35|Rplp2|Rpl39|Rpl37|Rpl38|Rps27l|Rps13|Rpl34|Rps25|Rps27a|Rpl10|Rpl31|Rpl23a,-16.636679493336366,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-19.617682183277765,R-MMU-72312,M1,1,0,Reactome Gene Sets,6,rRNA processing,,-19.617682183277765,6.901164200824643,13.753002743532932,18969,168,589,36,6.112054329371817,0.9870539114602674,14113|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|26451|27370|30877|54127|56040|56200|57808|65019|66475|66481|66483|66489|67186|67248|67281|67671|67941|68052|68436|75617|78294|110954|114641|268449,Fbl|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Rpl27a|Rps26|Gnl3|Rps28|Rplp1|Ddx21|Rpl35a|Rpl23|Rps23|Rps21|Rpl36al|Rpl35|Rplp2|Rpl39|Rpl37|Rpl38|Rps27l|Rps13|Rpl34|Rps25|Rps27a|Rpl10|Rpl31|Rpl23a,-16.636679493336366,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-19.617682183277765,R-MMU-8868773,M1,1,0,Reactome Gene Sets,6,rRNA processing in the nucleus and cytosol,,-19.617682183277765,6.901164200824643,13.753002743532932,18969,168,589,36,6.112054329371817,0.9870539114602674,14113|19934|19942|19946|19981|19982|20005|20054|20068|20088|20090|20116|26451|27370|30877|54127|56040|56200|57808|65019|66475|66481|66483|66489|67186|67248|67281|67671|67941|68052|68436|75617|78294|110954|114641|268449,Fbl|Rpl22|Rpl27|Rpl30|Rpl37a|Rpl36a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Rpl27a|Rps26|Gnl3|Rps28|Rplp1|Ddx21|Rpl35a|Rpl23|Rps23|Rps21|Rpl36al|Rpl35|Rplp2|Rpl39|Rpl37|Rpl38|Rps27l|Rps13|Rpl34|Rps25|Rps27a|Rpl10|Rpl31|Rpl23a,-16.636679493336366,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-13.251530729351972,R-MMU-72649,M1,1,0,Reactome Gene Sets,6,Translation initiation complex formation,,-13.251530729351972,10.170136717004736,12.411954451641304,18969,57,589,18,3.0560271646859083,0.7092206373599144,13669|13681|20054|20068|20088|20090|20116|27370|27979|54127|66475|66481|67204|67941|68052|75617|78294|78655,Eif3a|Eif4a1|Rps15|Rps17|Rps24|Rps29|Rps8|Rps26|Eif3b|Rps28|Rps23|Rps21|Eif2s2|Rps27l|Rps13|Rps25|Rps27a|Eif3j1,-10.384471391717408,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-13.251530729351972,R-MMU-72702,M1,1,0,Reactome Gene Sets,6,Ribosomal scanning and start codon recognition,,-13.251530729351972,10.170136717004736,12.411954451641304,18969,57,589,18,3.0560271646859083,0.7092206373599144,13669|13681|20054|20068|20088|20090|20116|27370|27979|54127|66475|66481|67204|67941|68052|75617|78294|78655,Eif3a|Eif4a1|Rps15|Rps17|Rps24|Rps29|Rps8|Rps26|Eif3b|Rps28|Rps23|Rps21|Eif2s2|Rps27l|Rps13|Rps25|Rps27a|Eif3j1,-10.384471391717408,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-13.153751150004958,R-MMU-72695,M1,1,0,Reactome Gene Sets,6,"Formation of the ternary complex, and subsequently, the 43S complex",,-13.153751150004958,10.949847198641766,12.61095538327974,18969,50,589,17,2.8862478777589136,0.6898418422662519,13669|20054|20068|20088|20090|20116|27370|27979|54127|66475|66481|67204|67941|68052|75617|78294|78655,Eif3a|Rps15|Rps17|Rps24|Rps29|Rps8|Rps26|Eif3b|Rps28|Rps23|Rps21|Eif2s2|Rps27l|Rps13|Rps25|Rps27a|Eif3j1,-10.303082228558564,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-13.102721796063147,R-MMU-72662,M1,1,0,Reactome Gene Sets,6,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",,-13.102721796063147,9.994789532228792,12.281273968177134,18969,58,589,18,3.0560271646859083,0.7092206373599144,13669|13681|20054|20068|20088|20090|20116|27370|27979|54127|66475|66481|67204|67941|68052|75617|78294|78655,Eif3a|Eif4a1|Rps15|Rps17|Rps24|Rps29|Rps8|Rps26|Eif3b|Rps28|Rps23|Rps21|Eif2s2|Rps27l|Rps13|Rps25|Rps27a|Eif3j1,-10.267847141799985,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-11.374717531160682,GO:0002181,M1,1,0,GO Biological Processes,19,cytoplasmic translation,,-11.374717531160682,7.0781171290509155,10.404169875482411,18969,91,589,20,3.395585738539898,0.7462737898039911,13669|13681|19934|19946|20005|20090|27370|54127|54217|56040|57808|66475|66481|67204|67248|67671|68184|114641|225363|319195,Eif3a|Eif4a1|Rpl22|Rpl30|Rpl9|Rps29|Rps26|Rps28|Rpl36|Rplp1|Rpl35a|Rps23|Rps21|Eif2s2|Rpl39|Rpl38|Denr|Rpl31|Etf1|Rpl17,-8.555082843454256,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-6.7614152091754205,GO:0022613,M1,1,0,GO Biological Processes,19,ribonucleoprotein complex biogenesis,,-6.7614152091754205,2.697006699172849,6.1875419386810355,18969,406,589,34,5.772495755517827,0.9609770320898745,13669|14113|15516|15519|18432|19942|20054|20068|20088|20116|24015|54127|56200|57741|57808|66481|66489|66942|67040|67204|67671|67684|67941|67996|68011|68184|69713|69878|75617|75751|108013|110954|214627|268449,Eif3a|Fbl|Hsp90ab1|Hsp90aa1|Mybbp1a|Rpl27|Rps15|Rps17|Rps24|Rps8|Abce1|Rps28|Ddx21|Noc2l|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Eif2s2|Rpl38|Luc7l3|Rps27l|Srsf6|Snrpg|Denr|Pin4|Snrpf|Rps25|Ipo4|Celf4|Rpl10|Tent4b|Rpl23a,-4.271774213068293,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-4.812738626216544,GO:0042254,M1,1,0,GO Biological Processes,19,ribosome biogenesis,,-4.812738626216544,2.647021885247808,5.077300883659897,18969,292,589,24,4.074702886247878,0.8146234404732077,14113|18432|19942|20054|20068|20088|20116|24015|54127|56200|57741|57808|66481|66489|66942|67040|67671|67941|69713|75617|75751|110954|214627|268449,Fbl|Mybbp1a|Rpl27|Rps15|Rps17|Rps24|Rps8|Abce1|Rps28|Ddx21|Noc2l|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Rpl38|Rps27l|Pin4|Rps25|Ipo4|Rpl10|Tent4b|Rpl23a,-2.7348259232670875,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-3.36247341705735,GO:0016072,M1,1,0,GO Biological Processes,19,rRNA metabolic process,,-3.36247341705735,2.534686851537446,4.0607563809963745,18969,216,589,17,2.8862478777589136,0.6898418422662519,14113|19942|20054|20068|20088|20116|54127|56200|57808|66481|66489|66942|67040|69713|75617|214627|276950,Fbl|Rpl27|Rps15|Rps17|Rps24|Rps8|Rps28|Ddx21|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Pin4|Rps25|Tent4b|Slfn8,-1.654471999179688,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-3.1136442969561697,GO:0006364,M1,1,0,GO Biological Processes,19,rRNA processing,,-3.1136442969561697,2.489308826062351,3.8567903739487526,18969,207,589,16,2.7164685908319184,0.6698296383747047,14113|19942|20054|20068|20088|20116|54127|56200|57808|66481|66489|66942|67040|69713|75617|214627,Fbl|Rpl27|Rps15|Rps17|Rps24|Rps8|Rps28|Ddx21|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Pin4|Rps25|Tent4b,-1.4896230080079012,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-2.479514614043649,GO:0034660,M1,1,0,GO Biological Processes,19,ncRNA metabolic process,,-2.479514614043649,1.8092939852349248,3.0925348068248972,18969,445,589,25,4.244482173174872,0.830685470212944,14113|16193|16549|18130|19942|20054|20068|20088|20116|22321|54127|56200|57808|66481|66489|66942|67040|69713|75617|102436|211064|214290|214627|230738|276950,Fbl|Il6|Khsrp|Ints6|Rpl27|Rps15|Rps17|Rps24|Rps8|Vars|Rps28|Ddx21|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Pin4|Rps25|Lars2|Alkbh1|Tut7|Tent4b|Zc3h12a|Slfn8,-1.087705206042769,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-2.1040764898588438,GO:0034470,M1,1,0,GO Biological Processes,19,ncRNA processing,,-2.1040764898588438,1.8143905880102347,2.772826729684307,18969,355,589,20,3.395585738539898,0.7462737898039911,14113|16193|18130|19942|20054|20068|20088|20116|54127|56200|57808|66481|66489|66942|67040|69713|75617|211064|214290|214627,Fbl|Il6|Ints6|Rpl27|Rps15|Rps17|Rps24|Rps8|Rps28|Ddx21|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Pin4|Rps25|Alkbh1|Tut7|Tent4b,-0.8203031426771615,0,1,0,0,-31.492062639029026,14.451155805145618,
1,-22.6045214922989,GO:0043043,M1,1,0,GO Biological Processes,19,peptide biosynthetic process,,-22.6045214922989,3.877577209827893,12.799907848686063,18969,598,589,72,12.224108658743633,1.3497041324366075,11652|12317|13664|13669|13681|13690|14629|16193|16210|16549|17165|18550|18626|19204|19704|19877|19933|19934|19946|19981|20005|20054|20068|20088|20090|20116|20918|21453|21825|22057|22321|23879|24015|26451|27370|27979|54127|54217|56040|56403|57808|65019|66475|66481|66489|67160|67186|67204|67248|67281|67671|67941|67945|68052|68184|68836|73158|78294|102436|108954|110954|114641|207214|211064|217980|225363|230738|231659|268449|319195|100037258|100038991,Akt2|Calr|Eif1a|Eif3a|Eif4a1|Eif4g2|Gclc|Il6|Impact|Khsrp|Mapkapk5|Furin|Per1|Ptafr|Upf1|Rock1|Rpl21|Rpl22|Rpl30|Rpl37a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Eif1|Tcof1|Thbs1|Tob1|Vars|Fxr2|Abce1|Rpl27a|Rps26|Eif3b|Rps28|Rpl36|Rplp1|Syncrip|Rpl35a|Rpl23|Rps23|Rps21|Rpl35|Eef1g|Rplp2|Eif2s2|Rpl39|Rpl37|Rpl38|Rps27l|Rpl41|Rps13|Denr|Mrpl52|Larp1|Rps27a|Lars2|Ppp1r15b|Rpl10|Rpl31|Larp4|Alkbh1|Larp4b|Etf1|Zc3h12a|Gcn1|Rpl23a|Rpl17|Dnajc3|Gm2000,-19.436432159000358,0,2,1,1,-22.6045214922989,3.9274918216075196,
1,-22.294280567242815,GO:0006412,M1,1,0,GO Biological Processes,19,translation,,-22.294280567242815,3.9274918216075196,12.74962481600598,18969,574,589,70,11.884550084889643,1.3333978691171804,11652|12317|13664|13669|13681|13690|16193|16210|16549|17165|18626|19204|19704|19877|19933|19934|19946|19981|20005|20054|20068|20088|20090|20116|20918|21453|21825|22057|22321|23879|24015|26451|27370|27979|54127|54217|56040|56403|57808|65019|66475|66481|66489|67160|67186|67204|67248|67281|67671|67941|67945|68052|68184|68836|73158|78294|102436|108954|110954|114641|207214|211064|217980|225363|230738|231659|268449|319195|100037258|100038991,Akt2|Calr|Eif1a|Eif3a|Eif4a1|Eif4g2|Il6|Impact|Khsrp|Mapkapk5|Per1|Ptafr|Upf1|Rock1|Rpl21|Rpl22|Rpl30|Rpl37a|Rpl9|Rps15|Rps17|Rps24|Rps29|Rps8|Eif1|Tcof1|Thbs1|Tob1|Vars|Fxr2|Abce1|Rpl27a|Rps26|Eif3b|Rps28|Rpl36|Rplp1|Syncrip|Rpl35a|Rpl23|Rps23|Rps21|Rpl35|Eef1g|Rplp2|Eif2s2|Rpl39|Rpl37|Rpl38|Rps27l|Rpl41|Rps13|Denr|Mrpl52|Larp1|Rps27a|Lars2|Ppp1r15b|Rpl10|Rpl31|Larp4|Alkbh1|Larp4b|Etf1|Zc3h12a|Gcn1|Rpl23a|Rpl17|Dnajc3|Gm2000,-19.158375917315674,0,2,0,0,-22.6045214922989,3.9274918216075196,
