_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-5.317029780936277,GO:0072329,M1,1,0,GO Biological Processes,19,monocarboxylic acid catabolic process,,-5.317029780936277,5.03980463980464,6.315865392844738,20638,117,420,12,2.857142857142857,0.8129180542198453,11409|15107|15488|16922|20280|20524|23986|52538|66841|113868|171210|269823,Acads|Hadh|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Acaa2|Etfdh|Acaa1a|Acot2|Pon3,-2.26636089848561,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-5.0916383633769895,R-MMU-9609507,M1,1,0,Reactome Gene Sets,6,Protein localization,,-5.0916383633769895,5.247757743874249,6.228878078244931,20638,103,420,11,2.619047619047619,0.7792630087734651,12359|15488|16922|20524|23986|26897|51798|52551|59038|113868|171210,Cat|Hsd17b4|Phyh|Slc25a17|Eci2|Acot1|Ech1|Sgta|Pxmp4|Acaa1a|Acot2,-2.1520283585938147,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-4.854811120295931,GO:0019395,M1,1,0,GO Biological Processes,19,fatty acid oxidation,,-4.854811120295931,4.958890345128878,5.972850650316659,20638,109,420,11,2.619047619047619,0.7792630087734651,11409|15107|15488|16922|20280|20524|23986|52538|66841|72674|113868,Acads|Hadh|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Acaa2|Etfdh|Adipor1|Acaa1a,-2.0305304660222623,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-4.772828585777004,GO:0006635,M1,1,0,GO Biological Processes,19,fatty acid beta-oxidation,,-4.772828585777004,6.05812133072407,6.239720651342055,20638,73,420,9,2.142857142857143,0.7065912092760842,11409|15107|15488|20280|20524|23986|52538|66841|113868,Acads|Hadh|Hsd17b4|Scp2|Slc25a17|Eci2|Acaa2|Etfdh|Acaa1a,-1.9886615845679165,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-4.3471067635607135,R-MMU-9033241,M1,1,0,Reactome Gene Sets,6,Peroxisomal protein import,,-4.3471067635607135,6.142261904761904,5.9383206270060525,20638,64,420,8,1.9047619047619047,0.6669905271019297,12359|15488|16922|23986|26897|51798|113868|171210,Cat|Hsd17b4|Phyh|Eci2|Acot1|Ech1|Acaa1a|Acot2,-1.73717193589105,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-4.320886997442488,ko04146,M1,1,0,KEGG Pathway,24,Peroxisome,,-4.320886997442488,5.328227194492254,5.6946781817084435,20638,83,420,9,2.142857142857143,0.7065912092760842,12359|15488|16922|20280|20524|23986|51798|59038|113868,Cat|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Ech1|Pxmp4|Acaa1a,-1.7200955492126946,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-4.081032136825788,mmu04146,M1,1,0,KEGG Pathway,24,Peroxisome,,-4.081032136825788,4.9690208667736755,5.4083136555730364,20638,89,420,9,2.142857142857143,0.7065912092760842,12359|15488|16922|20280|20524|23986|51798|59038|113868,Cat|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Ech1|Pxmp4|Acaa1a,-1.5402698835815074,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-3.72094282824054,R-MMU-390918,M1,1,0,Reactome Gene Sets,6,Peroxisomal lipid metabolism,,-3.72094282824054,9.099647266313932,6.0698406205813304,20638,27,420,5,1.1904761904761905,0.529218618719029,15488|16922|20524|23986|113868,Hsd17b4|Phyh|Slc25a17|Eci2|Acaa1a,-1.3511054720332158,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-3.6432924393689827,GO:0030258,M1,1,0,GO Biological Processes,19,lipid modification,,-3.6432924393689827,2.9133258046301527,4.413393617973745,20638,253,420,15,3.5714285714285716,0.9055224157805535,11409|11816|12702|15107|15488|16922|20280|20524|23986|27226|52538|66841|72674|113868|219024,Acads|Apoe|Socs3|Hadh|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Pla2g7|Acaa2|Etfdh|Adipor1|Acaa1a|Pip4p1,-1.2855390398254833,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-3.370685076630026,GO:0016054,M1,1,0,GO Biological Processes,19,organic acid catabolic process,,-3.370685076630026,3.013185085354897,4.246575033657533,20638,212,420,13,3.0952380952380953,0.8450743988909757,11409|12039|15107|15488|16922|20280|20524|23986|52538|66841|113868|171210|269823,Acads|Bckdha|Hadh|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Acaa2|Etfdh|Acaa1a|Acot2|Pon3,-1.1139582562894152,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-2.9963777281399566,GO:0046395,M1,1,0,GO Biological Processes,19,carboxylic acid catabolic process,,-2.9963777281399566,2.8904761904761904,3.9110055513615665,20638,204,420,12,2.857142857142857,0.8129180542198453,11409|15107|15488|16922|20280|20524|23986|52538|66841|113868|171210|269823,Acads|Hadh|Hsd17b4|Phyh|Scp2|Slc25a17|Eci2|Acaa2|Etfdh|Acaa1a|Acot2|Pon3,-0.9744164305196504,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-2.794331937065261,R-MMU-390247,M1,1,0,Reactome Gene Sets,6,Beta-oxidation of very long chain fatty acids,,-2.794331937065261,12.28452380952381,5.635665197244114,20638,12,420,3,0.7142857142857143,0.4109175776088794,15488|23986|113868,Hsd17b4|Eci2|Acaa1a,-0.8500763170052278,0,2,0,0,-9.52104324922663,12.28452380952381,
1,-6.620212111352304,ko04142,M1,1,0,KEGG Pathway,24,Lysosome,,-6.620212111352304,5.547849462365591,7.321002900433401,20638,124,420,14,3.3333333333333335,0.8758971213537393,11433|12492|15212|17159|17775|17939|19025|19063|19141|27426|56464|71665|108012|110006,Acp5|Scarb2|Hexb|Man2b1|Laptm4a|Naga|Ctsa|Ppt1|Lgmn|Nagpa|Ctsf|Fuca1|Ap1s2|Gusb,-3.1396998036629093,0,3,1,1,-6.620212111352304,8.18968253968254,
1,-6.576634449254033,mmu04142,M1,1,0,KEGG Pathway,24,Lysosome,,-6.576634449254033,5.503466666666666,7.278907496991663,20638,125,420,14,3.3333333333333335,0.8758971213537393,11433|12492|15212|17159|17775|17939|19025|19063|19141|27426|56464|71665|108012|110006,Acp5|Scarb2|Hexb|Man2b1|Laptm4a|Naga|Ctsa|Ppt1|Lgmn|Nagpa|Ctsf|Fuca1|Ap1s2|Gusb,-3.1396998036629093,0,3,0,0,-6.620212111352304,8.18968253968254,
1,-2.264396123999491,ko00511,M1,1,0,KEGG Pathway,24,Other glycan degradation,,-2.264396123999491,8.18968253968254,4.398255635165189,20638,18,420,3,0.7142857142857143,0.4109175776088794,15212|17159|71665,Hexb|Man2b1|Fuca1,-0.5201825334673844,0,3,0,0,-6.620212111352304,8.18968253968254,
1,-2.264396123999491,mmu00511,M1,1,0,KEGG Pathway,24,Other glycan degradation,,-2.264396123999491,8.18968253968254,4.398255635165189,20638,18,420,3,0.7142857142857143,0.4109175776088794,15212|17159|71665,Hexb|Man2b1|Fuca1,-0.5201825334673844,0,3,0,0,-6.620212111352304,8.18968253968254,
1,-6.452317206250505,GO:0045324,M1,1,0,GO Biological Processes,19,late endosome to vacuole transport,,-6.452317206250505,14.331944444444444,9.418826812245797,20638,24,420,7,1.6666666666666667,0.6246692246394409,66700|66914|68942|71817|76959|230514|234852,Chmp3|Vps28|Chmp2b|Tmem50a|Chmp5|Leprot|Chmp1a,-3.073374507637068,0,4,1,1,-6.452317206250505,14.331944444444444,
1,-5.337102217731237,GO:0032509,M1,1,0,GO Biological Processes,19,endosome transport via multivesicular body sorting pathway,,-5.337102217731237,10.116666666666665,7.667938041741341,20638,34,420,7,1.6666666666666667,0.6246692246394409,66700|66914|68942|71817|76959|230514|234852,Chmp3|Vps28|Chmp2b|Tmem50a|Chmp5|Leprot|Chmp1a,-2.26636089848561,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-4.997260162033244,GO:0071985,M1,1,0,GO Biological Processes,19,multivesicular body sorting pathway,,-4.997260162033244,9.051754385964912,7.160239314190919,20638,38,420,7,1.6666666666666667,0.6246692246394409,66700|66914|68942|71817|76959|230514|234852,Chmp3|Vps28|Chmp2b|Tmem50a|Chmp5|Leprot|Chmp1a,-2.0954387181394694,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-4.071908602937364,GO:1902410,M1,1,0,GO Biological Processes,19,mitotic cytokinetic process,,-4.071908602937364,10.682194616977226,6.696145588075069,20638,23,420,5,1.1904761904761905,0.529218618719029,11848|66700|68942|76959|234852,Rhoa|Chmp3|Chmp2b|Chmp5|Chmp1a,-1.5402698835815074,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-3.8975000293274356,GO:0032506,M1,1,0,GO Biological Processes,19,cytokinetic process,,-3.8975000293274356,7.5597069597069595,5.909796201610622,20638,39,420,6,1.4285714285714286,0.5790310595555554,11848|57784|66700|68942|76959|234852,Rhoa|Bin3|Chmp3|Chmp2b|Chmp5|Chmp1a,-1.4216473177059419,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-3.7700688099609083,GO:0007034,M1,1,0,GO Biological Processes,19,vacuolar transport,,-3.7700688099609083,3.77985347985348,4.807782301244146,20638,143,420,11,2.619047619047619,0.7792630087734651,12492|65113|66700|66914|68942|68943|71817|76959|100561|230514|234852,Scarb2|Ndfip1|Chmp3|Vps28|Chmp2b|Pink1|Tmem50a|Chmp5|Slc15a4|Leprot|Chmp1a,-1.380130727046008,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-3.714060065262523,GO:0032511,M1,1,0,GO Biological Processes,19,late endosome to vacuole transport via multivesicular body sorting pathway,,-3.714060065262523,13.103492063492062,6.7586386813845545,20638,15,420,4,0.9523809523809523,0.4739174776458278,66914|71817|76959|230514,Vps28|Tmem50a|Chmp5|Leprot,-1.3511054720332158,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-3.5733253684557864,GO:0016197,M1,1,0,GO Biological Processes,19,endosomal transport,,-3.5733253684557864,3.0040756914119355,4.395414431503405,20638,229,420,14,3.3333333333333335,0.8758971213537393,17846|19326|66700|66914|68942|69178|71817|76959|98878|100226|108012|226422|230514|234852,Commd1|Rab11b|Chmp3|Vps28|Chmp2b|Snx5|Tmem50a|Chmp5|Ehd4|Stx12|Ap1s2|Rab29|Leprot|Chmp1a,-1.2599616399886826,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-3.486631748400069,GO:0061952,M1,1,0,GO Biological Processes,19,midbody abscission,,-3.486631748400069,11.56190476190476,6.279002815928778,20638,17,420,4,0.9523809523809523,0.4739174776458278,66700|68942|76959|234852,Chmp3|Chmp2b|Chmp5|Chmp1a,-1.2008111355289528,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-3.2888217489185156,GO:1901673,M1,1,0,GO Biological Processes,19,regulation of mitotic spindle assembly,,-3.2888217489185156,10.34486215538847,5.873469689627866,20638,19,420,4,0.9523809523809523,0.4739174776458278,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-1.0664515234959107,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.816988888874059,GO:0019068,M1,1,0,GO Biological Processes,19,virion assembly,,-2.816988888874059,7.862095238095237,4.948060204319396,20638,25,420,4,0.9523809523809523,0.4739174776458278,11816|66700|68942|76959,Apoe|Chmp3|Chmp2b|Chmp5,-0.8571754980025974,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.751400014586724,GO:0090169,M1,1,0,GO Biological Processes,19,regulation of spindle assembly,,-2.751400014586724,7.559706959706959,4.82380648392332,20638,26,420,4,0.9523809523809523,0.4739174776458278,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-0.8215498470927056,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.5866763725818704,GO:0000281,M1,1,0,GO Biological Processes,19,mitotic cytokinesis,,-2.5866763725818704,4.335714285714285,3.9710466279693852,20638,68,420,6,1.4285714285714286,0.5790310595555554,11848|11853|66700|68942|76959|234852,Rhoa|Rhoc|Chmp3|Chmp2b|Chmp5|Chmp1a,-0.7271508965000852,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.516008773404956,R-MMU-917729,M1,1,0,Reactome Gene Sets,6,Endosomal Sorting Complex Required For Transport (ESCRT),,-2.516008773404956,6.551746031746031,4.385823260299552,20638,30,420,4,0.9523809523809523,0.4739174776458278,66700|66914|68942|76959,Chmp3|Vps28|Chmp2b|Chmp5,-0.6748851698647926,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.337039305437727,GO:0046755,M1,1,0,GO Biological Processes,19,viral budding,,-2.337039305437727,8.67142857142857,4.560628285149352,20638,17,420,3,0.7142857142857143,0.4109175776088794,66700|68942|76959,Chmp3|Chmp2b|Chmp5,-0.551936267905561,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.225231012384418,GO:0060236,M1,1,0,GO Biological Processes,19,regulation of mitotic spindle organization,,-2.225231012384418,5.459788359788359,3.8600207547047396,20638,36,420,4,0.9523809523809523,0.4739174776458278,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-0.49342433720344125,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-2.0620781463832456,GO:0090224,M1,1,0,GO Biological Processes,19,regulation of spindle organization,,-2.0620781463832456,4.913809523809523,3.5710504493643813,20638,40,420,4,0.9523809523809523,0.4739174776458278,13494|68942|76959|234852,Drg1|Chmp2b|Chmp5|Chmp1a,-0.3948584031753085,0,4,0,0,-6.452317206250505,14.331944444444444,
1,-5.860585010532658,GO:1901657,M1,1,0,GO Biological Processes,19,glycosyl compound metabolic process,,-5.860585010532658,5.66978021978022,6.881057124423638,20638,104,420,12,2.857142857142857,0.8129180542198453,11677|11848|14187|17939|27369|56248|67763|71665|76952|105446|110006|213484,Akr1b3|Rhoa|Akr1b8|Naga|Dguok|Ak3|Prpsap1|Fuca1|Nt5c2|Gmpr2|Gusb|Nudt18,-2.6199450100855017,0,5,1,1,-5.860585010532658,18.426785714285714,
1,-4.484336290014186,GO:1901658,M1,1,0,GO Biological Processes,19,glycosyl compound catabolic process,,-4.484336290014186,9.510599078341013,6.834589335441563,20638,31,420,6,1.4285714285714286,0.5790310595555554,17939|71665|76952|105446|110006|213484,Naga|Fuca1|Nt5c2|Gmpr2|Gusb|Nudt18,-1.7801392101537061,0,5,0,0,-5.860585010532658,18.426785714285714,
1,-4.386577180435177,GO:0016137,M1,1,0,GO Biological Processes,19,glycoside metabolic process,,-4.386577180435177,12.284523809523808,7.277023854615113,20638,20,420,5,1.1904761904761905,0.529218618719029,11677|14187|17939|71665|110006,Akr1b3|Akr1b8|Naga|Fuca1|Gusb,-1.748786911783305,0,5,0,0,-5.860585010532658,18.426785714285714,
1,-3.3622092494643168,GO:0016139,M1,1,0,GO Biological Processes,19,glycoside catabolic process,,-3.3622092494643168,18.426785714285714,7.105448592238252,20638,8,420,3,0.7142857142857143,0.4109175776088794,17939|71665|110006,Naga|Fuca1|Gusb,-1.1136003193458854,0,5,0,0,-5.860585010532658,18.426785714285714,
1,-2.5945354247953496,GO:1901136,M1,1,0,GO Biological Processes,19,carbohydrate derivative catabolic process,,-2.5945354247953496,3.1143863179074445,3.643953169763682,20638,142,420,9,2.142857142857143,0.7065912092760842,13010|15212|17939|71665|76952|105446|108687|110006|213484,Cst3|Hexb|Naga|Fuca1|Nt5c2|Gmpr2|Edem2|Gusb|Nudt18,-0.7271508965000852,0,5,0,0,-5.860585010532658,18.426785714285714,
1,-2.3152620846339076,ko00040,M1,1,0,KEGG Pathway,24,Pentose and glucuronate interconversions,,-2.3152620846339076,5.78095238095238,4.021211697000944,20638,34,420,4,0.9523809523809523,0.4739174776458278,11677|14187|110006|394432,Akr1b3|Akr1b8|Gusb|Ugt1a7c,-0.5437744092351389,0,5,0,0,-5.860585010532658,18.426785714285714,
1,-2.269472199880637,mmu00040,M1,1,0,KEGG Pathway,24,Pentose and glucuronate interconversions,,-2.269472199880637,5.61578231292517,3.9390631263772753,20638,35,420,4,0.9523809523809523,0.4739174776458278,11677|14187|110006|394432,Akr1b3|Akr1b8|Gusb|Ugt1a7c,-0.5201825334673844,0,5,0,0,-5.860585010532658,18.426785714285714,
1,-5.592431262936677,R-MMU-76002,M1,1,0,Reactome Gene Sets,6,"Platelet activation, signaling and aggregation",,-5.592431262936677,3.6548996458087366,5.987728804249791,20638,242,420,18,4.285714285714286,0.9882693888002654,11465|11848|14693|14710|19353|19354|20363|20692|54519|56212|67059|68117|72017|76192|108101|109905|216869|231871,Actg1|Rhoa|Gnb2|Gngt2|Rac1|Rac2|Selenop|Sparc|Apbb1ip|Rhog|Ola1|Apool|Cyb5r1|Abhd12|Fermt3|Rap1a|Arrb2|Daglb,-2.389579823378921,0,6,1,1,-5.592431262936677,3.6548996458087366,
1,-4.7655442918533915,R-MMU-109582,M1,1,0,Reactome Gene Sets,6,Hemostasis,,-4.7655442918533915,2.51990231990232,4.994198665962728,20638,507,420,26,6.190476190476191,1.1758741668007866,11465|11848|12345|12506|14693|14710|16423|19353|19354|20363|20692|20719|22151|54519|56212|56248|67059|68117|72017|76192|108101|109905|216869|231871|271457|381484,Actg1|Rhoa|Capzb|Cd48|Gnb2|Gngt2|Cd47|Rac1|Rac2|Selenop|Sparc|Serpinb6a|Tubb2a|Apbb1ip|Rhog|Ak3|Ola1|Apool|Cyb5r1|Abhd12|Fermt3|Rap1a|Arrb2|Daglb|Rab5a|Gm5150,-1.9886615845679165,0,6,0,0,-5.592431262936677,3.6548996458087366,
1,-2.036222287909436,R-MMU-114608,M1,1,0,Reactome Gene Sets,6,Platelet degranulation ,,-2.036222287909436,2.991014492753623,3.085899301122047,20638,115,420,7,1.6666666666666667,0.6246692246394409,11465|20363|20692|67059|68117|72017|108101,Actg1|Selenop|Sparc|Ola1|Apool|Cyb5r1|Fermt3,-0.38052996967909725,0,6,0,0,-5.592431262936677,3.6548996458087366,
1,-5.293121078987685,GO:1902743,M1,1,0,GO Biological Processes,19,regulation of lamellipodium organization,,-5.293121078987685,8.189682539682538,7.1875518574396,20638,48,420,8,1.9047619047619047,0.6669905271019297,12345|19353|19354|23789|23999|57784|76709|242687,Capzb|Rac1|Rac2|Coro1b|Twf2|Bin3|Arpc2|Wasf2,-2.26636089848561,0,7,1,1,-5.293121078987685,9.051754385964912,
1,-4.997260162033244,GO:0010591,M1,1,0,GO Biological Processes,19,regulation of lamellipodium assembly,,-4.997260162033244,9.051754385964912,7.160239314190919,20638,38,420,7,1.6666666666666667,0.6246692246394409,12345|19353|19354|23999|57784|76709|242687,Capzb|Rac1|Rac2|Twf2|Bin3|Arpc2|Wasf2,-2.0954387181394694,0,7,0,0,-5.293121078987685,9.051754385964912,
1,-4.629582412530919,ko05100,M1,1,0,KEGG Pathway,24,Bacterial invasion of epithelial cells,,-4.629582412530919,5.818984962406015,6.066085412170378,20638,76,420,9,2.142857142857143,0.7065912092760842,11465|11848|16202|19353|56212|56443|74192|76709|242687,Actg1|Rhoa|Ilk|Rac1|Rhog|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.8915861790290482,0,7,0,0,-5.293121078987685,9.051754385964912,
1,-4.537900161460657,ko05132,M1,1,0,KEGG Pathway,24,Salmonella infection,,-4.537900161460657,5.66978021978022,5.955401124798669,20638,78,420,9,2.142857142857143,0.7065912092760842,11465|14281|15979|19353|56212|56443|74192|76709|242687,Actg1|Fos|Ifngr1|Rac1|Rhog|Arpc1a|Arpc5l|Arpc2|Wasf2,-1.8121699766225632,0,7,0,0,-5.293121078987685,9.051754385964912,
